"","res_list.IN_2.padj","res_list.IN_1.padj","res_list.IN.padj","res_list.nIN_1.padj","res_list.nIN.padj","res_list.nEN_1.padj","res_list.nEN.padj","res_list.IPC.padj","res_list.MGE.padj","res_list.RG.padj","Mean"
"ZNF471",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.994653868392581,NA,0.998266861787246
"ZFP28",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.992402788428335,NA,0.998161432297873
"ZNF470",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.99512198355415,NA,0.998549888744418
"ZNF71",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995674784643052,0.999989100947748,0.998798890405947
"SMIM17",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.996425913764549,0.999989100947748,0.998892781546134
"ZNF264",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.998492027199008,0.999989100947748,0.999151045725442
"ZNF805",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.975770369547018,0.999989100947748,0.996310838518943
"ZNF460-AS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.919101667361027,NA,0.987689843573972
"ZNF460",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.888414799336233,0.999989100947748,0.985947318053836
"AC005261.1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.723519259392015,0.999989100947748,0.964779449749568
"ZNF543",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.987055906501547,NA,0.997397592022618
"ZNF304",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995674784643052,NA,0.998628860328547
"ZNF547",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.974636499461014,0.999989100947748,0.996725030569433
"TRAPPC2B",0.906406719950303,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.973764585032627,0.999989100947748,0.984388463532696
"ZNF548",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.990895125196128,0.999989100947748,0.998201432975082
"ZNF17",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.99023514085826,0.999989100947748,0.998118934932848
"ZNF749",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.781507150900274,0.999989100947748,0.9720279361881
"AC004076.2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.940954646135329,NA,0.990811697684587
"ZNF772",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.981736190661245,NA,0.99663763261686
"ZNF419",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.967333491619302,0.999989100947748,0.995256228777978
"ZNF773",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.896109155680327,0.999989100947748,0.986353186785606
"ZNF549",0.999779935325884,NA,0.999533675599976,NA,1,0.997265578142747,0.999861033220845,1,0.989591590943624,0.999989100947748,0.998252614272603
"ZNF550",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996428756927806
"ZNF416",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.855931293079321,NA,0.978665504390871
"ZIK1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.960452852785914,0.999989100947748,0.994396148923805
"ZNF530",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.987055906501547,0.999989100947748,0.997721530638259
"ZNF134",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.898757924943661,0.999989100947748,0.986684282943523
"ZNF211",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.995389008926939,0.999989100947748,0.999319094252674
"ZNF551",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.957606553793837,0.999989100947748,0.994040361549795
"ZNF154",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.993704655614395,0.999989100947748,0.998552624277365
"ZNF671",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.977894135586498,0.999989100947748,0.996576309273878
"ZNF776",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996428756927806
"ZNF586",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.903008030480565,0.999989100947748,0.987215546135636
"ZNF552",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.861254590539151,0.787127952124049,0.955388722539997
"ZNF587B",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.579305545142964,0.999989100947748,0.946752735468436
"ZNF814",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.804721197688252,0.999989100947748,0.975485617847838
"ZNF587",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.936879600897671,0.999989100947748,0.991449492437774
"ZNF417",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.980011786227861,0.999989100947748,0.996841015604048
"ZNF418",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.873489660647378,0.999989100947748,0.983525749906488
"ZNF256",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.935076141779478,0.999989100947748,0.991224060048
"ZNF606",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.988366694416873,0.999989100947748,0.997885379127675
"AC008969.1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.246786671224298,0.999989100947748,0.905187876228603
"ZSCAN1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.903008030480565,0.999989100947748,0.987215546135636
"ZNF135",0.999779935325884,NA,0.999533675599976,NA,1,0.997265578142747,0.999861033220845,1,0.987055906501547,0.999989100947748,0.997935653717343
"ZSCAN18",0.999779935325884,0.998920040238942,0.999533675599976,0.807504867186515,1,0.995552593510072,0.999861033220845,1,0.886026936605679,0.999989100947748,0.968716818263566
"ZNF329",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.987055906501547,0.999989100947748,0.997721530638259
"ZNF274",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.930411507385124,0.999989100947748,0.990640980748706
"ZNF544",0.999779935325884,0.998920040238942,0.999533675599976,0.501209329281888,1,0.995552593510072,0.999861033220845,1,0.97544564537509,0.999989100947748,0.947029135350044
"AC020915.2",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.957999426627843,0.999989100947748,0.994645396465287
"ZNF8",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976713716817926,0.999989100947748,0.996428756927806
"ERVK3-1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.99665866371209,0.999989100947748,0.998921875289577
"AC010642.2",0.999779935325884,0.998920040238942,0.999533675599976,0.810592839361762,1,0.995552593510072,0.999861033220845,1,0.898830034086636,0.999989100947748,0.970305925229186
"A1BG",0.999779935325884,NA,0.999533675599976,NA,1,0.997265578142747,0.999861033220845,1,0.957606553793837,0.999989100947748,0.994254484628879
"A1BG-AS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.935076141779478,0.999989100947748,0.991224060048
"ZNF497",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.578848556239087,0.999989100947748,0.946695611855451
"RPS5",0.999779935325884,0.998920040238942,0.999533675599976,0.580636129105516,1,0.995552593510072,0.999861033220845,1,0.15207846457121,0.282163453364371,0.800852532493682
"ZNF584",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.559155093773416,0.999989100947748,0.944233929047243
"ZNF324",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.980264956442149,0.999989100947748,0.996872661880834
"ZNF446",0.999779935325884,NA,0.999533675599976,NA,1,0.996162856494602,0.999861033220845,1,0.973764585032627,0.999989100947748,0.99613639832771
"SLC27A5",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.649296122157841,0.999989100947748,0.955501557595296
"ZBTB45",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.99145615552453,0.999989100947748,0.998827487577373
"TRIM28",0.999779935325884,0.998920040238942,0.999533675599976,0.704179088139797,1,0.995552593510072,0.999861033220845,1,0.829836457483875,0.999989100947748,0.952765192446714
"CHMP2A",0.999779935325884,0.998920040238942,0.999533675599976,0.898849408344699,1,0.995552593510072,0.999861033220845,1,0.785461799009546,0.999989100947748,0.967794758619771
"UBE2M",0.999779935325884,0.998920040238942,0.999533675599976,0.977754033228446,1,0.995552593510072,0.999861033220845,1,0.976586135639841,0.952995200197047,0.990098264696105
"MZF1-AS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.789258806864696,NA,0.969140863503068
"MZF1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.368928711303451,0.999989100947748,0.920455631238497
"C20orf96",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.994653868392581,0.999989100947748,0.998671275874638
"ZCCHC3",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.670850014773889,0.999989100947748,0.958751719983543
"NRSN2-AS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.730934912934446,0.625676225269026,0.918917296982531
"SOX12",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.989591590943624,0.999989100947748,0.99859441700476
"NRSN2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.503474117639812,0.999989100947748,0.937273807030542
"TRIB3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.994653868392581,0.999989100947748,0.998671275874638
"RBCK1",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.943507697665276,0.999989100947748,0.992833930344966
"TBC1D20",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.972732459692127,0.999989100947748,0.996487025598322
"CSNK2A1",0.999779935325884,0.998920040238942,0.999533675599976,0.977754033228446,1,0.995552593510072,0.999861033220845,1,0.858796992837306,0.999989100947748,0.983018740490922
"SCRT2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.127290208486086,0.527558494129898,0.831196992534095
"FAM110A",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.987055906501547,0.999989100947748,0.997721530638259
"AL110114.1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.985086912913311,0.999989100947748,0.997475406439729
"PSMF1",0.999779935325884,0.998920040238942,0.999533675599976,0.779604182353361,1,0.995552593510072,0.999861033220845,1,0.97432520855486,0.999989100947748,0.974756576975169
"TMEM74B",0.999779935325884,NA,0.999533675599976,NA,1,0.995928564654683,0.999861033220845,1,0.96351598723336,0.999989100947748,0.994826037122812
"SDCBP2",0.999779935325884,NA,0.999533675599976,NA,1,0.997345116728278,0.999861033220845,1,0.719250765379891,NA,0.959395789464982
"SDCBP2-AS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.768251367557122,0.999989100947748,0.970370963270206
"FKBP1A",0.999779935325884,0.998920040238942,0.999533675599976,0.738242863736102,1,0.995552593510072,0.999861033220845,1,0.955596758499067,0.82506313713567,0.951255003726656
"NSFL1C",0.999779935325884,0.998920040238942,0.999533675599976,0.886992349071644,1,0.997345116728278,0.999861033220845,1,0.997550839874536,0.999989100947748,0.987997209100785
"PDYN",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"STK35",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.936983835400022,0.999989100947748,0.991462521750568
"SNRPB",0.999779935325884,0.998920040238942,0.999533675599976,0.714077224170271,1,0.995552593510072,0.999861033220845,1,0.960448533672492,0.639523553983046,0.930769658972153
