Gene,C,Z,Pval,FDR
AC069228.1,0.2919530863387266,394.27663725566106,0.0,0.0
IQGAP2,0.4470013475404173,393.9988395383814,0.0,0.0
PBX1,0.41115978922889823,393.9389998525797,0.0,0.0
PLEKHG1,0.455251897795367,393.9298278290466,0.0,0.0
GREM2,0.34991447884237015,393.8730437175612,0.0,0.0
BEX2,0.44477534468253477,393.56808839166644,0.0,0.0
LDHB,0.4378909585025027,392.75130440109217,0.0,0.0
CACHD1,0.5362471581400817,392.4570979167904,0.0,0.0
ESR2,0.31737344997309325,391.9788817904545,0.0,0.0
ELAVL4,0.4480232304610342,391.8574667862085,0.0,0.0
STMN4,0.36511683446693,391.70760187299845,0.0,0.0
ZFPM2-AS1,0.31129932659481263,391.39056427505244,0.0,0.0
NSG1,0.40648233088041813,390.3152326969658,0.0,0.0
MT-CO3,0.37116102173112153,390.01752500422083,0.0,0.0
PKM,0.4365976801499491,389.91321496411507,0.0,0.0
ASCL1,0.540091045896902,389.83302280262245,0.0,0.0
MYO16,0.3849281575464736,389.412819681956,0.0,0.0
RPL36,0.47003788543941805,389.12236028384524,0.0,0.0
NAV1,0.42720051050532737,388.8714632068576,0.0,0.0
PDE4B,0.5295099776885545,388.5944399740968,0.0,0.0
CALM2,0.4241523792029418,388.1789023477288,0.0,0.0
PLK1,0.7088069192737321,388.1343717772899,0.0,0.0
RPL14,0.42355166414852446,387.8508966621242,0.0,0.0
EDIL3,0.33383546452875895,387.7738584919532,0.0,0.0
RGS2,0.37689426214532584,387.2730001155731,0.0,0.0
MASP1,0.4781466608752659,386.91131335606866,0.0,0.0
POU6F2,0.41232817604971644,386.79744624864503,0.0,0.0
NR2F1,0.37876191109801977,386.1731787665457,0.0,0.0
CCNA2,0.7017056166953984,386.16876859246895,0.0,0.0
VCL,0.42315508862981843,385.9139054746168,0.0,0.0
ATXN1,0.4020628474732374,385.59916875458623,0.0,0.0
NUSAP1,0.7456881281658254,385.1839938901458,0.0,0.0
KHDRBS3,0.41322983898969806,385.1433421143065,0.0,0.0
GPC6,0.3937962276088594,385.1248264827342,0.0,0.0
LZTS1,0.4560953665872744,383.9489383035417,0.0,0.0
TMEM158,0.42067999312408133,383.4888717853155,0.0,0.0
LINGO2,0.3803608445713922,383.4653319255848,0.0,0.0
RPS27L,0.4878342881988832,383.1424243965672,0.0,0.0
PFN2,0.4146321750869997,382.9268378587621,0.0,0.0
LINC01551,0.43048223945636255,382.4118110870847,0.0,0.0
DNM3,0.46451581221758387,382.06247684247734,0.0,0.0
RPL37,0.4341669004738979,381.8975571019146,0.0,0.0
SP8,0.4239745758287963,381.80346936710356,0.0,0.0
TANC2,0.4216133996898106,381.5990425268503,0.0,0.0
XKR4,0.4009117588186093,381.31065081804076,0.0,0.0
FTX,0.3854099252752114,380.4782263076827,0.0,0.0
VEPH1,0.42514258685797984,380.4543528352038,0.0,0.0
TCF4,0.4400806236843306,379.1957008236981,0.0,0.0
TUBB4B,0.705082527093618,378.9432845349688,0.0,0.0
RAN,0.4687470203346996,378.5648613079479,0.0,0.0
ARL4D,0.38170947734921584,378.16554481054203,0.0,0.0
AKAP6,0.4415874795974877,378.1087193441402,0.0,0.0
RPL23,0.47434892736058604,378.06130423063047,0.0,0.0
CA10,0.3906004280137103,378.008626058459,0.0,0.0
EMX1,0.4055384995975698,377.7385789136508,0.0,0.0
LIPG,0.36283714921724614,377.6342174571355,0.0,0.0
MTSS1,0.3499356207826732,377.49363469611643,0.0,0.0
RPS4X,0.48187996376697206,377.2912104395811,0.0,0.0
SAMD5,0.3720997859919161,377.1783516199582,0.0,0.0
PAFAH1B3,0.38384343671576204,376.5225439127776,0.0,0.0
GPC4,0.48657779201622514,376.2104488708774,0.0,0.0
NTRK3,0.4187019741978984,375.59095485657986,0.0,0.0
DLG2,0.37477380155247947,375.4579977768555,0.0,0.0
RBFOX3,0.38992789655868876,374.927256318229,0.0,0.0
MCM7,0.47808958067856133,374.57435081586647,0.0,0.0
PCLO,0.38091867447979144,374.57241835851755,0.0,0.0
EMX2,0.40677280454473597,374.4287243057983,0.0,0.0
PPFIA2,0.43766399033742237,374.3616640259668,0.0,0.0
LRRC4C,0.3789002118818674,373.8216762943979,0.0,0.0
NEDD4L,0.4250532162292264,373.7311715086043,0.0,0.0
CKS1B,0.6541366528364921,373.6724975494449,0.0,0.0
NCAM2,0.31778296505772263,373.54780446814897,0.0,0.0
RIMS2,0.4432203760345992,373.1840534710991,0.0,0.0
YBX1,0.3968020913855895,372.7251301774017,0.0,0.0
PRDM16,0.4095116920321674,372.70151175145,0.0,0.0
CHCHD2,0.4913798148683275,372.5124214702158,0.0,0.0
HES4,0.43904280480006597,372.3772343751849,0.0,0.0
UBE2C,0.7890197177249072,372.09114055983486,0.0,0.0
ARPP21,0.36527427961493,371.6575117851152,0.0,0.0
TTC3,0.45881025204891424,371.4698599490158,0.0,0.0
AL596451.1,0.2777837310083608,371.35243705724713,0.0,0.0
PIF1,0.6301910276673613,371.1781821290205,0.0,0.0
HMGA2-AS1,0.32058263281066385,370.99254085038365,0.0,0.0
EYA2,0.42163828778637596,370.9826477438652,0.0,0.0
AMMECR1,0.41912800101785663,370.55435211799346,0.0,0.0
EPHA4,0.4051691191504598,370.4682668305487,0.0,0.0
RPL27A,0.5033435793252814,370.4629026288694,0.0,0.0
RPL34,0.43848884366608043,370.41933929967524,0.0,0.0
MAGI2,0.3936204309070555,370.41109206255635,0.0,0.0
FAU,0.40110527104206817,370.3579783424161,0.0,0.0
BAMBI,0.3199534601923038,370.2473499969898,0.0,0.0
NRG3,0.39661208745659693,370.13587165033044,0.0,0.0
ARL6IP1,0.6342822742664372,369.62712296513473,0.0,0.0
GRIA4,0.30291703702827677,369.4874776033438,0.0,0.0
RPS28,0.3950298700752963,368.62692433422416,0.0,0.0
TSHZ1,0.4173028863228249,368.5657876306063,0.0,0.0
TRIM24,0.44471343486986553,368.23059880370624,0.0,0.0
NKX2-1,0.22971698678085992,368.218945669943,0.0,0.0
AC008957.2,0.30916064242420255,367.936032491803,0.0,0.0
UNC79,0.4478320778476534,367.9216601833108,0.0,0.0
RPL37A,0.46977851878838195,367.75066336837284,0.0,0.0
BLCAP,0.35598982989231154,367.6701635736218,0.0,0.0
PARD3B,0.41189503252617893,367.61524720596617,0.0,0.0
KCNMA1,0.43289189535447364,367.5003961846302,0.0,0.0
MACROD2,0.37211089668137415,366.98381786345004,0.0,0.0
NELL2,0.40547401680483774,366.9636808336422,0.0,0.0
PEG10,0.4524316590707113,366.4595134538317,0.0,0.0
TCF7L2,0.3968185472055733,366.1791320351637,0.0,0.0
RPS20,0.434125049882988,365.9001758111512,0.0,0.0
NRP1,0.3138633368836972,365.2359660526978,0.0,0.0
ROBO2,0.35652411016473035,364.75331407112105,0.0,0.0
RERE,0.37140287552718354,363.9233614250599,0.0,0.0
RPS26,0.3803959897766761,363.1975827495699,0.0,0.0
AC073114.1,0.5460371966675389,363.1205514365223,0.0,0.0
TIAM1,0.3740023150304467,362.76763639789505,0.0,0.0
RRM2,0.6560718590643184,362.4380729564919,0.0,0.0
RBP1,0.33251729491942233,362.21966251358543,0.0,0.0
ZSWIM6,0.3796909240515035,362.0801285087505,0.0,0.0
CBFA2T2,0.37904471602067163,361.7396209839668,0.0,0.0
HEY2,0.41057700164997396,361.6114004100851,0.0,0.0
RPL23A,0.4036289505137525,361.4194981804354,0.0,0.0
PBK,0.642612607698915,361.3245214358814,0.0,0.0
BACH2,0.4256425425442886,360.78235069245227,0.0,0.0
CADPS2,0.2713460546095949,360.75062890842776,0.0,0.0
GAD1,0.37959373325230733,360.1143995272609,0.0,0.0
PRC1,0.664778638252342,360.0566633488462,0.0,0.0
RPL27,0.41474064929416177,359.5691324485211,0.0,0.0
FTH1,0.3552163740746304,359.25891270042405,0.0,0.0
HSP90AA1,0.3610460714445209,359.2491997618084,0.0,0.0
NASP,0.48393471591399456,359.03278321336524,0.0,0.0
HECW1,0.3833857482049097,358.7398244332838,0.0,0.0
NKAIN3,0.4577835572184912,358.2784805622824,0.0,0.0
WWTR1,0.3533103094175736,358.02213017668925,0.0,0.0
SYNDIG1,0.42973409691383824,357.4411192026031,0.0,0.0
PCDH11X,0.3558627748276637,357.3460087781878,0.0,0.0
PTPRG,0.3212688268772722,357.1318755483376,0.0,0.0
RPS10,0.45052071429808993,356.87291671121716,0.0,0.0
FEZF2,0.4359462194762745,356.3513075766967,0.0,0.0
NEUROG2,0.46645132340147066,356.3293904800532,0.0,0.0
PCNA,0.5079378699243978,356.30873851739113,0.0,0.0
RPL36A,0.4038245563816302,356.02370044568084,0.0,0.0
H2AFX,0.6162964638343954,355.86918938529817,0.0,0.0
SSBP2,0.3798103625479903,354.9601369921344,0.0,0.0
BRIP1,0.5565712608382877,354.751362455559,0.0,0.0
FGFR3,0.3795578782191603,354.72766986485624,0.0,0.0
CCNI,0.369869263350472,354.290190733354,0.0,0.0
TERF2IP,0.3909500221932908,354.23517219151444,0.0,0.0
SNTG1,0.3714204529520923,354.2042783300656,0.0,0.0
CDKN3,0.6266422558049538,354.1694834735099,0.0,0.0
HNRNPA2B1,0.4559718979858857,354.161338278512,0.0,0.0
NELL1,0.4084338079048811,354.1124015561557,0.0,0.0
ATP1B1,0.37744699617505867,353.4227284147828,0.0,0.0
RPS4Y1,0.4150130938527186,353.2906775873332,0.0,0.0
PTN,0.5310342834251492,352.9943211352351,0.0,0.0
NCALD,0.4351987592577223,352.909304119092,0.0,0.0
ADAMTSL1,0.33107550580471756,352.8090101926119,0.0,0.0
KCNIP4,0.34499881101892865,352.5654301426698,0.0,0.0
GULP1,0.47053872568841454,352.2199019190316,0.0,0.0
KIF14,0.6470193832180677,351.81542664189726,0.0,0.0
KCNH7,0.363686028418719,351.76535813657125,0.0,0.0
MARCKS,0.36769058722630027,351.7413561133247,0.0,0.0
AL033504.1,0.3225507863611443,351.5509010105427,0.0,0.0
COL11A1,0.4124902131247661,351.49790038169766,0.0,0.0
ASIC2,0.32953123380296223,351.2082148007063,0.0,0.0
XYLT1,0.413979541929358,350.8836608266025,0.0,0.0
MYL6,0.3554809107465189,350.8812239251784,0.0,0.0
CELF5,0.3816223970365779,350.5441128175513,0.0,0.0
VWC2L,0.3245243096930469,350.4758437608303,0.0,0.0
LINC00910,0.2565723396531877,350.2278421454948,0.0,0.0
EPB41L3,0.36125455179672805,349.8543952068708,0.0,0.0
HMOX1,0.05775913312460788,349.6277822223114,0.0,0.0
HSP90AB1,0.36191489806652544,349.49435574057424,0.0,0.0
CRABP1,0.3321765887942661,349.43480688556195,0.0,0.0
THSD7A,0.34782467260807504,349.211946489478,0.0,0.0
DUT,0.5004555492337931,349.1872465167834,0.0,0.0
RPS21,0.40365549048463917,348.96213720014987,0.0,0.0
LINC00581,0.37630637446289,348.95896224379095,0.0,0.0
SNRPB,0.4611277113094689,348.92349413605655,0.0,0.0
SRRM4,0.3870432864137958,348.4126585617453,0.0,0.0
MAD2L1,0.5990803177533701,348.3029800227474,0.0,0.0
MT-ATP6,0.31989488873100586,348.1179848575786,0.0,0.0
AMBN,0.43254600672114313,347.95205407362005,0.0,0.0
LHX6,0.21371594561853602,347.86884045650555,0.0,0.0
SEZ6L,0.3332809743683558,347.8046951838683,0.0,0.0
NUCKS1,0.5390589592813151,347.75521104580747,0.0,0.0
ELMO1,0.36405840555735297,347.6485628231023,0.0,0.0
AL133166.1,0.31529855453634675,347.14070325168956,0.0,0.0
MELK,0.5361047757240744,347.10675864330784,0.0,0.0
NEK2,0.6444167502649614,346.8612493394966,0.0,0.0
UBA52,0.3595798861813526,346.82838548534585,0.0,0.0
FGF14,0.3841235439711268,346.8136808230278,0.0,0.0
RPL4,0.39151498345222285,346.6062178246016,0.0,0.0
GADD45G,0.34138408817175914,346.169090916369,0.0,0.0
SLC35F1,0.4026234117945818,346.0414155563965,0.0,0.0
MT-CO2,0.2976929182179904,345.91955550295984,0.0,0.0
EIF3E,0.37738116493027385,345.91646845864443,0.0,0.0
TOX3,0.45724950304924994,345.85857031392425,0.0,0.0
HES1,0.5130444181732899,345.68009750281044,0.0,0.0
AFF3,0.38279697110742394,345.58900931356544,0.0,0.0
CENPK,0.5403552663914197,345.30374286808785,0.0,0.0
CLSPN,0.5177879869592146,344.9226870151746,0.0,0.0
SCG2,0.31886554905633663,344.06768943924635,0.0,0.0
CPEB3,0.3411430153822277,343.90659771070807,0.0,0.0
PLS3,0.5305189215944466,343.8215586902064,0.0,0.0
GCNT2,0.08981741746966948,343.05485391345894,0.0,0.0
C8orf34,0.33316242706550675,343.03777418037134,0.0,0.0
BAG3,0.27636938499367736,342.32416538807234,0.0,0.0
CADM1,0.3512097721730342,342.1360791376823,0.0,0.0
DIO3OS,0.298170012768923,342.0933631586046,0.0,0.0
SYT4,0.35585493841799426,342.0902923383246,0.0,0.0
GRIP1,0.3777757089658986,341.8115915721717,0.0,0.0
OLFM1,0.362771033047121,341.79668861475693,0.0,0.0
GINS2,0.4926653646185433,341.7633876916536,0.0,0.0
RYR2,0.328766702891158,341.75746532743415,0.0,0.0
TMEM131L,0.3915410969516013,341.7477612571348,0.0,0.0
LDB2,0.34902100431997163,341.74107306150853,0.0,0.0
MOB3B,0.3898453988974808,341.6520960254165,0.0,0.0
AL139246.5,0.33587714729163415,341.3411244490683,0.0,0.0
UTY,0.37283650789060646,341.2549741034979,0.0,0.0
KIAA1211,0.376985816828782,340.49142297517847,0.0,0.0
EFNB2,0.4214357408381476,340.1444972028251,0.0,0.0
CHD7,0.418405182646325,340.024959436373,0.0,0.0
EBF3,0.3411089225401133,339.01051762807094,0.0,0.0
RGS16,0.3716412985494998,338.8705955363809,0.0,0.0
E2F1,0.47459867350111584,338.8032506756791,0.0,0.0
EGR1,0.46537368249963207,338.6464789048575,0.0,0.0
DTL,0.5286562040674836,338.6145273786097,0.0,0.0
NEUROD1,0.400020633992619,338.3186088780074,0.0,0.0
AURKB,0.6282359799189777,337.9281508621188,0.0,0.0
CNKSR3,0.45221430998521955,337.9063662596538,0.0,0.0
AC117461.1,0.3031163191006936,337.59270247486194,0.0,0.0
RPS29,0.37221249485583746,336.72513530689525,0.0,0.0
SNCA,0.3588505918985918,336.7180552190327,0.0,0.0
NCAM1,0.41475913877953247,336.7071036964153,0.0,0.0
PIMREG,0.6119149918520379,336.5952812533739,0.0,0.0
EEF1B2,0.4338303318888726,336.3494324538338,0.0,0.0
AC099792.1,0.3864581967361428,336.3232355805158,0.0,0.0
SPOCK3,0.4061972681815602,335.8283727549592,0.0,0.0
LINC00511,0.34316904752542154,335.53096749606533,0.0,0.0
AC068587.4,0.3942914416826763,335.33219605843044,0.0,0.0
KIFC1,0.616164123072993,335.2832168791655,0.0,0.0
DGKI,0.33362624064061364,335.155967722034,0.0,0.0
ITM2B,0.3829231036506964,334.78119317464495,0.0,0.0
HAT1,0.3936446621389313,334.6436199737961,0.0,0.0
ADCY2,0.42111617693513415,334.541972397619,0.0,0.0
TMEM178B,0.3968937894685607,334.39047454772077,0.0,0.0
RAB3A,0.3541343094673253,334.30970285603763,0.0,0.0
DANT2,0.3731206121603074,334.09615120515946,0.0,0.0
KCNN3,0.3611392980466168,333.8971527807698,0.0,0.0
TMTC2,0.3472313598245692,333.7258122392246,0.0,0.0
MIAT,0.37138846826419114,333.7242583336738,0.0,0.0
MYO10,0.38247526979731666,333.0311369534046,0.0,0.0
GABBR2,0.35302976672223496,332.80431097444114,0.0,0.0
DOK5,0.3914850786164555,332.75712374197417,0.0,0.0
MCM3,0.463758797268873,332.6519389889855,0.0,0.0
KIDINS220,0.40647969050728433,332.63058997219906,0.0,0.0
GRM5,0.3171923934403039,332.3014745921745,0.0,0.0
TSPAN5,0.4185936660594074,332.20702676268706,0.0,0.0
CARMIL1,0.38428153808599386,332.1398425995535,0.0,0.0
SCG5,0.3403393472687915,332.0868552965505,0.0,0.0
CREG2,0.3913562006559727,331.56833545507254,0.0,0.0
PLPPR1,0.3829170338519335,331.4824444429297,0.0,0.0
SAMD4A,0.3496139331434219,330.9895484563638,0.0,0.0
RALYL,0.31638064258137616,330.84357513616095,0.0,0.0
GLRA2,0.43155314370748205,330.7888238864405,0.0,0.0
UBE2T,0.5479593520847977,330.47599429242774,0.0,0.0
SSTR2,0.33534038942988,330.39121677902205,0.0,0.0
ETFB,0.33544048354148354,330.2547287156403,0.0,0.0
AL008633.1,0.37597999033486706,330.10602365578353,0.0,0.0
SEPTIN11,0.3978088882761355,329.8193301222227,0.0,0.0
PRDM8,0.2644666316089333,329.7912740875252,0.0,0.0
MYBL2,0.5319553630953742,329.7504770649411,0.0,0.0
TTC9B,0.34011143189869725,329.20965944695917,0.0,0.0
ETV5,0.32009317731324693,329.01220771899773,0.0,0.0
DPP10,0.38260745632829407,328.9175189949407,0.0,0.0
RFX4,0.3635525608758682,328.7259276382685,0.0,0.0
NBEA,0.38455817950540283,328.57461690591936,0.0,0.0
PHLPP1,0.3645658941061504,328.55657378823105,0.0,0.0
LINC02649,0.32223710504919345,328.3680018936595,0.0,0.0
DEK,0.4956281275732266,328.110933613725,0.0,0.0
GABRB1,0.2760751549979439,327.95311437714645,0.0,0.0
MT-CYB,0.31114960277368225,327.9078327134604,0.0,0.0
VAX1,0.34400271873972255,327.11193480859146,0.0,0.0
SGO2,0.6701760190739604,327.02801640622107,0.0,0.0
BNIP3,0.3679748413664016,326.88991503257404,0.0,0.0
CEBPB,0.4052724181146782,326.86811711382586,0.0,0.0
CDO1,0.3799092696799119,326.61979364420813,0.0,0.0
PID1,0.34585113369938614,325.79033822011553,0.0,0.0
MAFB,0.27607804949455483,325.72610990761984,0.0,0.0
TACC3,0.5911065245539696,325.36804236329783,0.0,0.0
MIR7-3HG,0.32295135702522093,325.30343837885823,0.0,0.0
AL139317.5,0.2537704020262061,325.0585242660279,0.0,0.0
CALD1,0.3476767227289027,325.04959242755876,0.0,0.0
FBXO32,0.32865597982400313,324.912514006551,0.0,0.0
NXPH1,0.32536011344506127,324.7133120015502,0.0,0.0
IGDCC3,0.34415917731218376,323.85480657328316,0.0,0.0
BEX3,0.3653832247542187,323.54670988713616,0.0,0.0
GLI2,0.39807826977960165,323.48563949417274,0.0,0.0
GTSE1,0.6684429045337472,323.44834715724187,0.0,0.0
DIAPH3,0.6121487158694395,323.2261259280577,0.0,0.0
ZFAS1,0.3330638053061506,323.03169908562427,0.0,0.0
SPARC,0.4469095550016366,322.8744016583102,0.0,0.0
LINC00326,0.30730220070356096,322.82363762904976,0.0,0.0
WNT7B,0.3818766620495086,322.6922452085515,0.0,0.0
SV2C,0.3129041240608155,322.6372093581891,0.0,0.0
MRC2,0.3190070466138492,322.5732817209589,0.0,0.0
BEX1,0.3289220938183827,322.3548157551717,0.0,0.0
CHRM2,0.31951420265301417,321.65192041073226,0.0,0.0
C4orf48,0.330503950927246,321.2595188289011,0.0,0.0
INSM1,0.38265169610010213,321.1679710798653,0.0,0.0
RGS17,0.3501721959882146,321.13557356216216,0.0,0.0
SERPINI1,0.32503001822055655,321.06382332308834,0.0,0.0
LDLRAD3,0.3616737246441201,320.9037129690904,0.0,0.0
TENM3,0.32662959935149255,320.2688630555348,0.0,0.0
KNSTRN,0.5331875934414972,320.1696982280403,0.0,0.0
ONECUT3,0.21419266585214358,320.1203348989962,0.0,0.0
CDC25C,0.5515178873315657,320.1088585115209,0.0,0.0
DOCK3,0.33650472043530666,320.066036577791,0.0,0.0
TOP2A,0.828088257310013,319.6176019035292,0.0,0.0
LIMCH1,0.3258730772978307,319.53117603280305,0.0,0.0
CERS6,0.3738051813690226,319.3458883307158,0.0,0.0
PPIA,0.3864100762554747,319.24426458279,0.0,0.0
NME4,0.41428446783973927,319.234665084042,0.0,0.0
RCN1,0.41650096239930484,319.04702551932814,0.0,0.0
H2AFV,0.4465075184104777,318.594445030268,0.0,0.0
EIF4A2,0.3330301351456448,318.31881359422124,0.0,0.0
TP73,0.39555369219948217,318.2772735055963,0.0,0.0
RAPGEF6,0.2970470141084462,318.20006389654293,0.0,0.0
AC108134.2,0.10231119659243393,318.00979772595826,0.0,0.0
CLU,0.3873261108626545,317.64517924640006,0.0,0.0
PAK3,0.4315333411180275,317.48806988666,0.0,0.0
KIF18B,0.6178244290790211,317.35645248192634,0.0,0.0
KPNA2,0.6736189634149896,317.0415698875237,0.0,0.0
KCNJ3,0.32495862052686,317.01307406707616,0.0,0.0
CCND1,0.36829742273988,316.9784829831677,0.0,0.0
CD99,0.42184415186068763,316.9664150223823,0.0,0.0
RBFOX2,0.35901905048191995,316.7810837453488,0.0,0.0
AL354771.1,0.19618471708246835,316.63039633052273,0.0,0.0
CDCA8,0.609204501126866,316.5907249681124,0.0,0.0
NTNG1,0.29811228036985954,316.0891032461297,0.0,0.0
NTRK2,0.3496528018969569,316.0623502498784,0.0,0.0
PAX6,0.33426174636388495,316.040700753733,0.0,0.0
KIF2C,0.6172991487194722,315.8824687212979,0.0,0.0
GABRA2,0.28448571312000553,315.8743704913791,0.0,0.0
SMC4,0.6736729628751693,315.67704015724325,0.0,0.0
FUT9,0.3586084512162283,315.61967821223743,0.0,0.0
FRMD5,0.29710822359813105,315.53011520042344,0.0,0.0
CLASP2,0.33272061358395505,315.4315231651263,0.0,0.0
CUX2,0.3052340866289883,315.15319037535625,0.0,0.0
PLXDC2,0.3405335296156026,314.99519002075266,0.0,0.0
CSRNP3,0.33130242181576697,314.98805774520713,0.0,0.0
SLC4A10,0.320784155394512,314.787100812718,0.0,0.0
CELSR1,0.3333878084960481,314.56767627445726,0.0,0.0
TROAP,0.5246733974358765,314.5214339572332,0.0,0.0
TCF7L1,0.35610710551824926,314.46272223273513,0.0,0.0
ARID5B,0.31483205616995985,313.8532214407548,0.0,0.0
EEF1A2,0.32723686713139183,313.84211152931744,0.0,0.0
DHFR,0.4766412399912585,313.75382245029374,0.0,0.0
TPX2,0.740941751241343,313.71947049241885,0.0,0.0
PKIA,0.3434524867787224,313.6921629380472,0.0,0.0
MYO1E,0.37569573014817326,313.5486218701792,0.0,0.0
DYNC1I2,0.3153040954579364,313.52205399582743,0.0,0.0
ERC2,0.3446133370550277,313.3868305910972,0.0,0.0
PHGDH,0.41124548786229237,313.01642938271,0.0,0.0
SPTBN4,0.2908443299827859,312.9283702863841,0.0,0.0
NUF2,0.6097160206767598,312.7513590334932,0.0,0.0
CCND2,0.38128907912565707,312.6086130344421,0.0,0.0
POLQ,0.45026852557381036,312.60645624928753,0.0,0.0
SARAF,0.3234911824805207,312.4962418935639,0.0,0.0
BUB1,0.5911235729812576,312.37616998221654,0.0,0.0
CRB1,0.39838851687947807,312.1320114170048,0.0,0.0
SH3GL3,0.32391629362578295,311.762864738487,0.0,0.0
CDKN1C,0.2904083491428005,311.67722241118514,0.0,0.0
DLX6,0.33380298406032083,311.60079761594204,0.0,0.0
CALB2,0.3316675382914205,311.5861398591415,0.0,0.0
RPS6KA2,0.3374531725831775,311.2012549454467,0.0,0.0
GSX2,0.38408983799719926,311.18172750923867,0.0,0.0
GREB1L,0.27228018288614464,311.14836240918993,0.0,0.0
PRDX2,0.3399152162768649,311.04805709669205,0.0,0.0
SPC25,0.5984039538438797,311.0023604439803,0.0,0.0
DMD,0.33749364348174693,310.93637015593976,0.0,0.0
PLPP3,0.3890159345301967,310.8867294323665,0.0,0.0
SULF2,0.3606659366704696,310.7034319875219,0.0,0.0
BCL2,0.41243256167673903,310.42575878993546,0.0,0.0
NFASC,0.32870733730872864,310.4095997805155,0.0,0.0
HCN1,0.30199584682522224,310.4094189589625,0.0,0.0
NAV2,0.2983499765895226,310.233853986264,0.0,0.0
HELLS,0.43579449744881343,310.04408184508446,0.0,0.0
GALNT17,0.3242448590386586,309.9309922926089,0.0,0.0
PSD3,0.3561517998482342,308.9935895884296,0.0,0.0
SDK1,0.31461133185769125,308.5733221939998,0.0,0.0
ELAVL3,0.3702324377805942,308.45587976097966,0.0,0.0
NEUROD4,0.4189195871811817,308.4457616890742,0.0,0.0
CHODL,0.30374832915622113,308.1928500149204,0.0,0.0
MT-ND1,0.34260070880664534,308.1840056425658,0.0,0.0
GPM6A,0.3448432310164646,308.13952782840875,0.0,0.0
PGM2L1,0.3342363707829418,308.0318124102867,0.0,0.0
C21orf58,0.39387714165085236,307.8724333120883,0.0,0.0
DYNC1I1,0.340921126863793,307.8281702513707,0.0,0.0
LRP2,0.27138478161854424,307.67797060502363,0.0,0.0
TCF12,0.378133189357156,307.61360921496083,0.0,0.0
LMO4,0.3407041626924576,307.57731615318073,0.0,0.0
STK39,0.38491225614994556,307.5727570001524,0.0,0.0
TNRC6C,0.33814213132178217,306.9925278441214,0.0,0.0
KNL1,0.5871437292673755,306.97502072587207,0.0,0.0
GABRB2,0.2929558021320503,306.8811621717785,0.0,0.0
PAM,0.3473700731368308,306.2458937948263,0.0,0.0
LINC00632,0.33388474755088754,306.10156155681443,0.0,0.0
MTUS2,0.3642372522276938,305.8255080806087,0.0,0.0
CDK1,0.6774448185992692,305.49358978731675,0.0,0.0
BRINP1,0.33965645429685515,305.0394878520676,0.0,0.0
LMO3,0.32350171390842153,304.8277261331466,0.0,0.0
ZEB1,0.3527447093938986,304.812026200425,0.0,0.0
CNTNAP3B,0.359628588110339,304.73559631265334,0.0,0.0
FRY,0.3641763730300109,304.68521997177527,0.0,0.0
