"Gene","IN_2","IN_1","IN","nIN_1","nIN","nEN_1","nEN","IPC","MGE","RG"
"LINC01208",-0.065458079091769,0.74215339106192,-0.579455962474067,-0.766051761188114,-1.28373948592191,-1.35498236628363,0.416345358530676,0.0227603280867033,0.272960585688631,1.22607973166126
"TBL1XR1",0.350076994006444,0.145680622640132,-0.354835866294427,0.0344022286220722,0.0203697661711161,-0.480267460189321,0.0492952751016219,-0.0302061869876311,0.174938572680154,0.0992911962384326
"AC117453.1",-0.595514535424631,-1.05325260650653,-2.08905101842362,0,0.35569099863711,-0.699234843695863,0.674588397446005,-0.0262373104873465,-0.129350128690171,-0.070038347987279
"KCNMB2",-3.90738408211733,-0.314101991916545,0.0506719416410681,-0.422921921345915,0.212097310065951,-0.706081047787284,-0.0421252071192363,-1.13545216112994,0.210693403442124,0.108111310134561
"KCNMB2-AS1",-4.07851947432784,-0.197727071910764,-0.508825657266206,0.360876926087584,-0.123672542410515,-0.520580936399233,-0.64432173712925,-1.44268519657612,-0.883771043799643,-0.809473105203316
"ZMAT3",-0.862006762688018,-0.458377291268242,-0.632710544812029,-1.02151148896789,1.06837073229455,0.0307195048139665,-0.0950789582159541,-0.0783907433007946,-0.431185436492972,-0.27618349756026
"PIK3CA",-0.00720590155726758,-0.27967021017259,0.31562420653275,-0.235943030783068,-0.497477441402829,0.0382405253880047,0.163442263987679,0.162422493565881,0.084917442925197,0.215606940321756
"KCNMB3",-2.72255843578509,-2.74461908163199,-1.59126008695003,-0.311670051186612,-1.16762546273158,1.19920351477439,-0.26710310593516,-0.154037849567849,-0.271862011141716,0.212040717002878
"ZNF639",-0.54990331555782,0.512835349542569,0.273497831928983,0.794586140697884,0.777238757465754,0.61183560650978,0.0171471542579959,0.176966685983621,-0.091183137577436,-0.0628268595779155
"MFN1",0.700345217542318,-1.1903830976275,0.334905991186459,-0.079421767212389,0.0072995813900659,0.285176111756364,0.216164937192603,0.0377356025128159,-0.165154584893641,0.233543896422329
"GNB4",0.32539055109084,0.218408785143633,0.479480879534555,-0.56082304492628,0.510774798275768,-0.441745632415809,-0.536029488808741,-0.466751101660195,-0.250722476268616,0.0847387263841561
"ACTL6A",-0.447593895070432,-0.27414424582159,0.543155176909742,-0.529869733997259,-0.869213000804839,-0.381078659620014,0.180104851282152,-0.0648386624994367,-0.0711232760978981,-0.318063771757172
"MRPL47",-0.291312500020937,-0.106451368594843,-0.478710988557773,-0.305689798707291,-0.415134601574675,-0.0509142588525419,-0.135219977551864,-0.1535471111881,-0.161542944354701,-0.263548736123335
"NDUFB5",-0.34571918847463,-0.223306777730625,-0.207167837416218,0.0141084600109436,0.25162360061067,-0.505020347909903,-0.47523550785141,-0.111603268123868,-0.141025706370241,-0.0448459792824418
"USP13",-1.09152739643873,-0.0987861483302486,-0.161238757058119,-0.962849975585208,0.574772101973699,0.187030968462513,0.0825131704712711,-0.17022188473054,0.0438691584264808,-0.0553486131249323
"PEX5L",0.202943943945738,-2.4681246414769,-2.05483870733736,0.7846772896936,-3.51442122663056,-1.07895978173787,0.492553350305889,0.327105131954592,-0.733352713890712,-0.285811029454521
"TTC14",0.180849444589755,-0.281160222172929,0.121972830340503,-0.712197915958057,-3.51833916024706,0.569106198817771,0.135653463007158,-0.209231857730447,-0.203799289124,0.0973384249954726
"CCDC39",1.59324321410368,-1.19837142893411,2.427538491946,-0.9277413249855,-0.502278481161357,-0.205526270802775,0.332278270855828,-0.482385487258029,0.17573228177867,0.431373737037425
"FXR1",-0.0553578875902669,0.21562400511035,-0.507150905400556,-0.0416214889101288,-0.391332980092969,-0.167817986839025,-0.0320788017653223,0.0168278342109082,-0.0648832977600925,0.0785112138601578
"DNAJC19",-0.412643966380622,-0.589147209561344,-0.0667185743536624,0.0555731681851535,-0.0892066070977139,0.31564584962669,-0.181733843877424,0.0223411488657586,-0.116124858692986,-0.163962290779233
"SOX2-OT",0.0453165002049341,0.0139570354692626,0.225794562980688,-0.327019364286389,0.266415640501049,0.486060986378127,1.21216560772424,0.774356801053873,2.32123618579207,-0.598783112206765
"AC068308.1",0.311631177117625,-0.0320131320615626,0.315333719338617,-2.99866881818542,-1.09727250287536,0.962461990752391,1.09437143594118,0.358200693615291,2.72105669366187,-0.633916293901
"AC125613.1",0.454296790884734,-0.0757420576260475,0.192566924714969,-1.53355398615379,-0.432069681802326,1.05673039939417,0.646073892574163,0.236159134416963,1.99536836837371,-0.0388336717859522
"SOX2",-1.4023701286969,0.791181135598159,0.558195636082464,-0.113606196022847,0.451519164419097,-0.0571174055223147,0.915889220818566,0.337614666449393,-0.134229814660991,0.149173682171496
"ATP11B",0.158339861195155,-0.527136261172896,-0.119069451549483,-1.56384301921882,0.211476072430187,-0.040370646683589,-0.10494273579259,-0.00129663842776334,-0.198809169167067,0.0546089863979492
"DCUN1D1",0.0698458740497339,0.437163387006715,0.657712698009703,-0.00738676092967339,-0.833521208931003,0.0494123625147146,0.0114725154068225,0.0257632596050617,0.035091275025992,0.105256597366357
"MCCC1",-0.447941507544737,-0.712105031383727,0.134847334305014,0.156668833840984,-0.606382514072186,0.0735500677574038,0.241018064170135,-0.112546472332597,0.2998845818528,0.412694764307748
"MCF2L2",0.266398625541815,-0.653815821378514,0.199653304126306,0.642049883056686,1.0917586119061,1.38837546008175,0.222522213049445,0.204320560271282,-0.0613508761757967,0.701527215489096
"B3GNT5",0.36967322362999,-2.45021258890095,-0.448997083341604,0.312158301361196,1.2118264626548,-1.40980915090554,0.0772791511854353,0.182653310010262,-0.212044877589854,0.0834830851674247
"KLHL24",-0.116181125740533,0.242957966115379,-0.24116083680451,0.201996724401519,-1.00833746695298,-0.0652365044046563,-0.00336687839920946,0.0554173559034442,0.469187898926265,0.338820529743786
"YEATS2",0.00455893103979249,0.0639155364506395,0.13445351881116,-0.268725710569348,0.508874057290531,-0.10962834814895,0.310770996406035,-0.0330677854215346,0.349577356746671,0.460721798363311
"MAP6D1",-0.377263452765859,-1.21986649559941,-2.20981339764244,2.26285419727056,-0.449779071998809,1.54367306664173,-0.604599467805808,-1.64697368215988,0.310438383079377,-0.34554823648745
"PARL",0.173512736263714,0.177475179749831,-0.416754851971562,-0.816617662175588,-0.408110700908212,0.137613202724229,-0.0629286018027228,0.181333169872041,-0.0922771387072059,0.0380801719512708
"ABCC5",-0.0591333569470708,-0.485985996430272,0.28145584170053,0.0927810833706578,-3.63218810399444,0.520332207023852,0.0519085080227608,0.0410482637776693,-0.00249162820013976,0.0812572330829011
"EIF2B5",0.588343810959853,0.38101334016645,-0.479719427166468,1.09477416887592,0.910479114102697,0.0720190422945384,-0.0841481631923262,-0.00463109477545737,0.058296414180377,-0.152298234177975
"DVL3",-0.161518165691714,0.478089848575526,0.329670100107175,0.272556097684197,0.00513226976397159,-0.459933066844119,-0.451259046321217,0.194353909300827,0.138890292707678,0.0506542524970882
"AP2M1",-0.102621282901217,-0.301793847344452,0.0161050403925159,0.351716300174405,0.124835786317511,0.103903550034568,-0.10381491160487,0.088350252727477,0.110949687315688,-0.140652239153573
"ABCF3",-2.08540863306965,-0.188729452897911,-2.46135783018049,1.10616827154477,-2.23069718140319,-0.286935225783411,0.115414149415698,-0.0222544719669065,-0.346797556007691,0.205023209241596
"ALG3",-0.19378104279554,-2.82754531124599,0.0834535084232573,0.964251604745563,-2.16367319711745,-0.761314985107164,0.282564832273908,-0.349902677654879,-0.437498956861993,-0.202503339074068
"EEF1AKMT4",-3.16293596382868,-2.56704388526605,2.21595300619918,-0.0696245200254154,0.28905591975257,-0.392149232119467,0.945451561066012,-1.34615906648472,-0.613633898592929,-0.26355377921082
"CAMK2N2",-0.366437012419168,-0.85337330078022,-0.100007942281542,0.450994991317683,-2.39464923354508,0.369019575376506,-0.160742597775801,0.0343683339456186,1.48038432455769,0.396503982322597
"PSMD2",-0.171574946562447,0.055832037247393,-0.120023167841675,0.191606792548464,0.523724643941964,-0.285944145934474,-0.0648596808066459,-0.207990420422865,0.135088930797947,-0.315805505929337
"EIF4G1",0.0454120808216395,-0.680688055441811,-0.136574466795683,-0.186334848725187,0.177442235842977,-0.331133705657288,-0.184329748555086,-0.165896473332003,-0.0699238426395247,-0.330632899509895
"FAM131A",-0.170570631412837,0.130971968493166,0.0778879841447983,0.211950938980545,0.110296783833231,-0.362295554585339,-0.123032459912456,0.244291249274179,0.195040033942301,0.202229886151576
"CLCN2",-0.171818118853448,0.301738413880754,-0.135450230277652,-1.04791419110053,-2.80262886400445,0.685069003926475,0.0724608234035209,-0.879513227865993,0.428835049930918,-0.050893635505757
"POLR2H",-0.366997246746999,0.469994063255646,-0.968460171056599,-0.284710452733057,0.0379292587169441,-0.406351959009786,-0.276396941216292,-0.114205956880573,-0.334973369203629,-0.381497568362311
"MAGEF1",-0.51140997660705,-0.484113635989777,0.147274047765825,0.185204117659078,-0.149837758587946,0.0868901100530934,-0.179461070506226,0.00421668652382016,-0.0673975337831263,-0.205754559145888
"VPS8",0.25468953026395,0.00944613517006465,0.262248694135643,0.453773607133044,-0.00886138209976013,0.355742333152375,0.16378109969302,-0.282494577333485,0.0936085191826429,0.131121152447748
"C3orf70",1.46841705480238,0.390012849701066,2.42310375918614,0.290412988820516,-0.522816944841175,0.417664715873373,0.175274531600081,-0.966719046411311,1.22317966219867,1.45525034038995
"EHHADH",-0.645713145913278,-0.808678001015227,-1.91521406913247,-2.2817835190978,-2.3145044308072,-1.15631910597015,-0.431513651614281,0.306455456706738,-0.843175957901109,-0.892990883120043
"MAP3K13",-0.261009589384902,-0.108783950433556,-0.100997656357912,-0.439691549562527,-0.698406587266892,0.0693896134859369,-0.0553339314905248,0.171476616767518,0.406989349110042,0.268649805705774
"TMEM41A",0.352236251528399,-0.137824443445852,-0.342968117035062,-0.0373468116037441,-2.69612931048309,-1.94454421531802,0.281822675208787,0.296351517789859,-0.0397652401627326,0.0661701422202438
"SENP2",-0.380489146062703,-0.0782373764515079,0.0269881494553402,-0.405787003468247,-0.873107601460406,0.0699514960613441,0.0181399664455637,0.0152970286418922,0.330441926191906,0.222640879712053
"IGF2BP2",0.0121840560379501,-0.0370457116882745,0.0335918683261708,-0.661749609772035,-0.248601544268016,-0.254269905792988,0.116510351157696,-0.0499439486716546,-0.0462910557022497,0.068032009134319
"IGF2BP2-AS1",-0.125583785441048,-0.183505914508385,0.0723126064574308,-0.652417665901249,-2.93672091401964,-0.087482981788698,-0.105669467837192,-0.380318673175931,-0.204785936727952,0.174794969422501
"TRA2B",-0.165167315157238,0.0563548104932826,0.0656003694661435,-0.158908656566387,0.0599003344449171,-0.225568568348842,-0.26176701576357,-0.260961211866363,-0.0542430664904042,-0.326668753446994
"ETV5",-1.32154573414008,-1.67806735612057,-2.81878161602393,-1.03909318918743,0.0749715594008133,-0.140452072975059,-1.46672824198234,-1.0050187639689,-1.12534119966854,0.558383119076256
"DGKG",-1.3577276197058,0.523363951285084,1.41566619939647,-1.99161882496143,-0.0144815967143659,-0.662119741781997,-2.14855901040844,-1.24471846978126,0.0849089082660086,-0.396415066430993
"TBCCD1",-0.556629307270441,-2.28554211634344,0.322011450266747,0.158488980461951,-2.49021275775666,-1.20332947322682,0.485238506702515,-0.0559686214437914,0.169721291334104,0.210852582393871
"DNAJB11",0.0637249199949837,-0.12911157358344,0.111483261861158,0.361037077925362,-3.21644296423989,-0.232672478742616,-0.135904036290657,-0.0555821460638465,0.0886375883646157,0.0939832441542615
"EIF4A2",0.0147098166588773,0.0443021153113425,-0.119102589742831,0.324546464769656,-0.189813879599636,0.225489175646229,0.0848023262786445,0.131222487309978,0.0970934961470942,-0.0127090839363051
"RFC4",0.161046904003009,-2.94967845377793,-0.159135296106876,-0.503076479425274,0.683463669371576,0.0925460667196069,-0.173146822666748,-0.253208414095827,0.451482761407997,-0.376687645286454
"ST6GAL1",0.113288905589335,0.251791275922058,-0.294172907085219,-0.095348768383696,0.12072388970938,0.814776500412683,0.750548011634667,0.626904427108807,0.851213965910947,0.181962637200427
"RPL39L",-0.646999999232087,-0.564461006680739,-0.054297050412668,-0.909553277190346,-0.117663048833526,0.233195672425727,-0.15793722030218,-0.0909048422272067,0.268824663196999,-0.490717450680723
"MASP1",-0.664257186910176,-1.96189285622149,0.514876267535351,-1.98809990930402,0.41371835293402,0.465888446819646,-0.83179098480733,-0.0281914982129692,-0.673777449116903,-0.765945072998664
"SST",-0.0827891708776773,0.627206335922562,1.8234720513271,4.26251304528397,-2.94063302935017,0.210390738171217,2.1041330140016,0.982223071204172,1.80066320165255,1.51557098667305
"BCL6",0.788390068720847,-1.63578756792484,-1.13654803502452,0.7455498565432,-1.32255690600063,-1.19450671357558,0.250234073607839,-2.3817674935128,-0.00343580050652004,0.301815897954962
"LPP",0.170462933608764,0.193379101929692,-0.268299802814645,-0.689219847093995,-0.0138261667491628,-0.445824507432629,-0.135784337173466,-0.125670046542467,-0.341231712722466,0.046267504993015
"P3H2",-1.0221597328871,-2.83511985202036,-0.561995715432078,-1.07751585668729,-1.86783213434222,0.27883318541155,-0.698988382535466,0.280172388067108,-0.676954472183266,-0.162738417150841
"CCDC50",-0.231704653762833,-0.58011955827283,-0.224033888200757,0.275278251591131,-0.560983141610666,-0.308252014778978,0.0481738553824346,0.102018629058635,0.349399435917768,-0.201693541921972
"FGF12",0.436594834470053,-0.617682925329827,0.709147848813265,0.391840976348064,0.562038737207731,1.15576063671288,0.674371362282785,-0.392594206334124,0.870688089000847,0.842160950690881
"MB21D2",0.951684367384707,-2.50370621721916,0.00634103835828034,1.16578552356596,1.35879594504963,0.669113245365883,0.509885169093081,-0.707899358846456,1.28661168972276,0.782117899035963
"ATP13A4",-0.184478230538527,-2.45795115530276,-1.78299232882853,-2.52394566562854,-1.31761422478068,0.0745687600644206,-0.209388255500737,-1.497016246217,-0.214810351233108,0.193333293665304
"OPA1",0.0285176287547005,-0.095046047468507,0.0472612872549276,0.00358722320978222,-0.573913535014619,0.32093232945469,0.0794603981506084,0.00494749108734741,0.119228179492171,0.0820893460371632
"OPA1-AS1",-0.0977328728177366,0.649137713131927,-0.584767625457404,-1.22481190605213,-1.85528469088168,0.288742849358458,-0.239235114136922,-2.23462555545912,0.499656536373495,0.2728215148079
"LINC02028",-0.362119260096951,-0.755513193160186,0.230506945212223,0,0,-0.163256345639406,1.01192699351626,-0.431596941942119,-0.499460655313944,-1.75687698026812
"HES1",-1.13314165825269,-2.3839507632611,-1.74126844768562,-1.13839331199218,-3.44765879252354,-0.910853953021606,-1.03787990675465,-0.935665768256047,-2.03827654192533,-0.916531192652921
"ATP13A3",0.281041531448347,-0.404223632573445,0.06100468365216,-0.622937058166486,-0.271622550767123,-0.00618939170739258,-0.00229476276175274,-0.36259557147188,-0.0439916367554113,-0.241576558057676
"TMEM44-AS1",-0.729501032952893,0.654230683102819,0.340260203804105,0.464222955599254,-1.87002802816554,-0.822269282719269,-0.496836982705116,-0.0809930430979541,-0.29180624841335,-0.0794567509841126
"TMEM44",0.432613178490529,-3.16277039069663,0.974273328903953,1.20434076051998,-0.118941420236525,0.623842392009257,0.200852722888566,0.129610480031883,0.756127095148875,-0.00674860124159575
"LSG1",0.765042960660273,0.267935821737115,-0.0243930500071627,0.0291603047136342,0.744805918169378,0.630187267188975,0.563335349889022,0.548792704431257,-0.404102008358204,0.0332970868449236
"XXYLT1",-0.0941574189095856,0.220163999642884,0.360413444633603,0.081619430906302,-0.644282727800875,0.0294538522864081,-0.228082247488988,-0.308292074750841,-0.231892388696199,-0.265107963137684
"ACAP2",-0.0203350267666161,-0.107121603035546,0.0292636454414262,-0.329247524193348,-0.216359267271098,-0.210440385785983,0.107720425239486,-0.215653048587139,0.128889982550024,0.125598391453998
"PPP1R2",0.0714682595814849,-0.111515008446305,-0.303333608445569,0.173227985866168,0.575139263835387,0.286674447320759,-0.0395189079195365,-0.0240231179424688,0.122451601824983,0.105580406982072
"MUC20",-0.55548921045418,0.273100299410981,0.458251633052285,-3.35729558335412,-2.06204012395661,0.0493724251933237,0.221673803382496,0.63971743557149,0.64166435231183,0.363792026180059
"TNK2",0.812649409254513,0.0747111862209606,-0.468466374445152,-2.20271454966371,0.157240951951457,1.14350358608017,-0.0796805761389152,0.420930316160675,0.218586313131142,0.21940096799576
