"","res_list.IN_2.log2FoldChange","res_list.IN_1.log2FoldChange","res_list.IN.log2FoldChange","res_list.nIN_1.log2FoldChange","res_list.nIN.log2FoldChange","res_list.nEN_1.log2FoldChange","res_list.nEN.log2FoldChange","res_list.IPC.log2FoldChange","res_list.MGE.log2FoldChange","res_list.RG.log2FoldChange","Mean"
"MRPL4",0.0553605925136909,0.175144064461911,-0.174774451035185,0.00914883440010919,0.13841915266734,-0.248150136258951,0.22417596620412,-0.114157353572005,0.293458536325343,0.235653463222337,0.059427866892871
"FDX2",0.00400489434269801,0.031007194873048,0.0708608327492373,0.0401432466786981,-0.0168930724731336,-0.659487769582781,0.0195700302239694,0.0558086635706725,0.100448337719866,0.0423961113675024,-0.0312141530530223
"RAVER1",-0.567213299479314,-0.431864605675966,-0.058595332578836,1.48119687870492,-0.236615463980004,-0.167611165723939,-0.158437472334565,-0.237019848141525,0.182525151555952,0.0359648548535825,-0.0157670302799699
"TYK2",-0.100113298797799,-0.046598854736658,-0.378635128317823,0.369384055466291,-0.162588404624999,0.357285660053401,-0.121325020407564,-0.503792661734257,0.0462443955778782,-0.122540784204928,-0.0662680041726459
"CDC37",-0.0479955192636,-0.219349707232041,0.345140677875622,-0.0134066733045836,-0.00824102221609495,-0.245701674589746,0.0441899718730865,-0.0382724206671553,-0.00902272223655849,0.0520352592173575,-0.0140623830543713
"PDE4A",-0.194158807703925,0.655520698423828,-0.247030956656234,-0.793519773176621,1.50113828108392,-0.597339487757153,0.0553433233205389,0.028130708318948,0.29297792783736,0.102982638355869,0.0804044552046533
"KEAP1",-0.253825328301992,0.032500883079963,-0.00839685197976386,0.327589352062093,-0.0205434299265552,0.0278853891961542,0.258614065087936,0.0573327038437039,0.0374764537010055,0.159320609784515,0.061795384654706
"ATG4D",-0.038506671522606,-0.154357906888706,0.477533633591958,0.485336997360952,-0.0397562594663534,-0.324796652720531,0.057494355617714,0.231930511788039,0.0133678356644685,0.0255213695097135,0.0733767212934649
"KRI1",0.761460655078868,0.0885404352234189,-0.0769571194892568,0.299501499906066,0.681575476920375,0.650645035918631,-0.0113479396800287,0.29026061651307,0.587920216767366,0.111405049865386,0.33830039270239
"CDKN2D",-0.0853108403971602,0.131687226127797,0.0609553952927072,-0.383031777047594,0.377232823345045,0.103081720724648,0.187416181141498,0.279149841514014,-0.612981192840232,-0.586301127066897,-0.0528101749206172
"SLC44A2",-0.507043529682233,-0.375683763980329,0.126282113559892,1.73787095480776,-0.0440599975361256,-0.168051032771191,0.195205811778192,-0.149227380721836,-0.534354189025079,-0.177179625188919,0.010375936124013
"ILF3-DT",0.459383772198303,0.524278621546938,0.037680391663915,0.131505978913067,0.270822839083394,0.970872089116955,0.179420981132355,-0.177197802212517,0.213468894629827,0.114535993591462,0.27247717596637
"ILF3",-0.019433560918778,-0.229395302858054,0.0136277840502051,0.233390391600855,-0.282081690683032,0.15266783188934,0.0276944502552643,0.0177650571502451,-0.1100931449713,0.179788689616938,-0.00160694948683162
"QTRT1",-0.419013564342527,0.182945861506879,-0.0619916661276648,-0.56718787546,-0.181254279324427,-0.54565052563569,-0.14015631405896,0.218687286531655,0.132784754811149,0.000580302657822688,-0.138025601944176
"DNM2",-0.374555302623758,0.0412718459211149,0.414022610626859,0.455569080551552,0.363405715800338,-0.571099365524734,0.0744380816231393,0.0874168655324737,0.395592293819257,-0.0562379679306417,0.0829823857795599
"TMED1",-0.0513721074858523,0.159828302002162,0.0416785127443883,0.252305332234236,0.561204793459753,0.280355528153549,0.227190218208582,0.236203190235641,0.189374267502314,0.0362769364413414,0.193304497349611
"CARM1",-0.379872190550204,-0.406563506563083,0.0878699228949029,-0.344113024539112,-0.233875339552026,-0.685684221299997,-0.492580314273481,-0.0479765874139575,-0.414270297420803,-0.172543084245592,-0.308960864296335
"YIPF2",0.000366425872787202,0.337287920281048,-0.0508314189648335,0.0944932894242079,0.247927885454541,-0.120111606041707,-0.175253647021874,-0.198335735435265,-0.0357562372993756,-0.196880293440044,-0.00970934171705158
"TIMM29",0.16386692772256,0.0279235724703366,0.0559118366371105,0.0662297201806412,-0.0503567437307974,0.185690282899074,0.0239034885878221,0.175060643083299,-0.0432276880226303,-0.000482303795210944,0.0604519736032205
"SMARCA4",0.0177117501455016,-0.402356579412975,0.0402796346410538,-0.0800086351202548,-0.0810590988709135,0.341605674546885,-0.0404536798143234,-0.0734540628527132,-0.213002375161527,0.0360767507914338,-0.0454660621107833
"LDLR",-0.702023953597264,-0.347962586344483,0.278169760007005,0.173688896773442,0.195306294750412,-0.878398401444339,0.0291456213695941,-0.0128724797741269,0.518620562024044,0.141541044166204,-0.0604785242069512
"SPC24",-0.721629759539221,-0.197141096938346,1.14549120575717,0.167418507134147,-0.454712370683696,-1.90313803403521,0.274226390463136,-0.00706826711057269,-0.224537131820114,0.399717009215035,-0.152137354755767
"RAB3D",0.0265249062915269,-0.0906296971015293,0.191850097297451,1.23084232730976,0.13284817690094,0.135443603080143,0.69199238417241,0.45793672966639,-0.691241055271753,-0.0314518102287418,0.205411566211659
"TMEM205",0.427594039271172,0.173524450887615,0.329210543507746,-0.297946178966343,0.20790176978228,0.190415392614656,0.147220292120737,0.130855509429673,0.691330300087253,0.449696695123796,0.244980281385858
"PLPPR2",-0.373913524433806,-0.13057238682112,0.151806934966301,-0.601772475629584,0.100749385319057,-0.357096604796949,0.133180395262472,-0.178601013192372,-0.13293623633423,-0.279260530106283,-0.166841605576651
"PRKCSH",0.406335162211778,-0.0301375029340965,-0.066346182490111,0.462203129741751,0.0372186788826247,0.0793143396820914,0.0072929484365076,-0.016796912974563,0.411327413942944,0.240230409999548,0.153064148449847
"ELAVL3",0.109820931598482,-0.00758672289626884,0.134819685017771,-0.425545773540854,-0.0106625431446527,0.261231161175445,0.0408524272001643,0.134524480036688,-0.907863861040322,-0.394335475315893,-0.106474569090944
"ZNF653",-0.0384263280995542,0.140795452762056,-0.33176116889826,0.289619797028094,0.343705531954354,0.512744498717503,0.156460048847248,-0.411596813501372,0.0642374220164006,0.158284736298685,0.0884063177125155
"ECSIT",-0.046716186503934,-0.00507826323838379,-0.0722971228219226,0.598717383258633,-0.0753236797242544,0.251674342319208,0.483914993035937,-0.142286787482851,0.100081142407936,-0.065848550762902,0.102683727048747
"ELOF1",0.143946598678929,-0.0947206411261744,0.120292464477384,0.0433454811697617,-0.140319652168241,0.285683851386728,-0.0971882999715934,-0.0516653203844688,0.0283234099616528,0.128869766899591,0.0366567658923569
"ZNF627",0.373718034992845,-0.0629555114939131,0.101389451899112,-0.168851656170886,-0.0885278219118863,0.0280899449792969,0.247986773934276,-0.282787868310543,-0.251296213094512,-0.0384228113794225,-0.0141657676555634
"AC008543.1",0.0782737882521433,0.538680179318009,0.0448567106769485,0.075868743054397,-1.39063235802042,0.231161965484805,-0.26766326127606,0.740356625170457,-0.582690201866026,0.0122141601445068,-0.0519573649061236
"ZNF823",-0.253374146296007,0.215865408297238,-0.0476841877247814,1.55014411038872,0.682985698577073,-0.481498723031505,0.177945362916409,0.230731129021474,-0.347568658099816,-0.113532116520989,0.161401387752781
"ZNF441",1.41103521586244,0.878822739942254,2.45736665911192,2.25398335103804,0.177438777507084,2.21234611744464,2.06271645279714,4.0827321279796,1.09207057997177,0.953272582682182,1.75817846043371
"ZNF491",-0.365893287967112,-0.439328527717493,-0.121861804537334,-2.56589480373928,-0.343083964889408,-0.0374818966680282,-0.165039994364834,-0.396765053434736,-0.675978384583147,-0.665021078122023,-0.57763487960234
"ZNF440",-0.301840727488535,-0.0120978187195873,-0.598625420498313,-1.22339075264301,-0.127117359078311,-0.584867407780882,-0.0891618190768468,-0.51691101729951,-0.138553658109373,-0.34065205301329,-0.393321803370766
"ZNF439",2.37082458652638,1.0729247157432,1.06771572010324,-1.04689748275397,0.633727896762653,0.528263762744355,1.73960406249814,0.922755414023099,0.841984219401125,1.08868114489445,0.921958403994267
"ZNF69",-0.308911536950557,0.0762424632076898,-0.196722656896769,-1.26002459694058,-0.939326196311267,-0.865534119899889,-0.263450680541398,-0.386611967166033,-0.202971447104535,-0.0861712428117269,-0.443348198141506
"ZNF700",-0.297654355022524,-0.243549764764861,-0.317551325178842,-0.922469732170129,-0.393124479815182,-0.58127096707746,-0.424302031649423,-0.0951744570484199,-0.602589267003003,-0.0697216433073293,-0.394740802303717
"ZNF433-AS1",-0.0621906241729165,-0.0946013738975739,0.180620285442157,0.349173970855751,0.402974806579752,-0.500313730310961,-0.187483771800769,0.0712181641011922,0.172076047126379,0.0793094493054061,0.0410783223228416
"ZNF433",0.174570897143195,0.218988936048582,-0.120152155066982,1.03801511706137,0.108615430142404,-0.465170615771726,-0.0323928752546237,-0.507255835843747,-0.366097207903929,-0.237517262931724,-0.0188395572377184
"ZNF844",1.59774883617163,0.968865447238835,0.188202047431648,0.2969370525383,-0.460276701955072,-0.346785132190209,0.453901873995849,0.463262905929167,-0.0552170403178973,-0.112345112489997,0.299429417635225
"ZNF20",1.00020556176292,0.403093746910477,0.210061248585326,-0.0116718369064667,0.097035602452352,1.32858985332319,0.0180883258906228,0.255080951937468,0.438637028613032,0.241585186867803,0.398070566943672
"ZNF625",0.503430954358333,-0.046459695978209,-0.321884068151014,0.358127752425887,-0.671691579628015,-0.363244587274255,-0.115024070865394,0.120740592616271,-0.50066993179791,-0.176776299926598,-0.12134509342209
"ZNF136",0.127791494025034,0.153862313674026,-0.189110702204183,-0.384880413799714,0.0599162640234168,0.328416548832187,0.100160225563444,0.098457062966978,-0.197030176039704,0.0582268353531225,0.0155809452394608
"ZNF44",-0.4565963373084,0.148619530384297,0.0880254158823584,-0.44087315819091,0.233475642588653,-0.336303089475915,0.121445489196528,-0.0550883132798107,0.171519757846279,-0.253160684634863,-0.0778935746991784
"ZNF442",1.01610518976182,1.04692870217518,0.568939306296193,1.83330668832138,-0.31764825776017,0.933980119633654,0.0538800216037247,0.392717541048981,0.258842940063541,-0.176857730635567,0.561019452050873
"ZNF443",0.188423405608744,0.46331970479793,-0.69106098773237,0.387830887374997,-0.533101684695375,-0.570509270676695,-0.745327656565219,0.649861952832465,-0.297619564382721,0.208917837379126,-0.0939265376059119
"ZNF709",-0.146181292585637,-0.0162290835092111,-0.102688155068441,0.516693688393132,-0.653145494465857,-0.0977083799591836,-0.0588838573913735,-0.0505420607322415,-0.332331356866394,-0.0235356004544754,-0.0964551592639683
"ZNF564",0.147356352849659,0.477138346700907,-0.396453071287362,-0.588967281325106,-0.272181556874907,-0.779738227509728,-0.300502147021922,-0.610108912202926,-0.155918141730091,-0.381813958424351,-0.286118859682583
"ZNF490",0.103701288087053,0.158177557103222,-0.0183827555030471,-0.782329687344967,0.359449192750911,0.2673929838807,-0.0293437060354348,0.175001335832112,0.115154973882088,-0.17635243879539,0.0172468743857248
"ZNF791",0.121879052596513,0.227429711588615,-0.0807303420547623,0.0574236397168402,-0.0967980464048894,-0.408380595543504,-0.0352029941970206,0.195456507815594,-0.23591697449282,-0.120996819352032,-0.0375836860327465
"MAN2B1",-0.418199806962259,0.126726088587037,0.147251729854183,0.119611334186581,0.00822298242026775,0.0903335340868303,-0.0667831219649725,-0.0912888531310868,-0.0894135559991855,-0.201717108291229,-0.0375256777213835
"WDR83",0.137526622498864,0.264180149295619,0.0320958837354272,0.367348843385396,0.122181826426457,-0.112119722918602,0.0312961406995166,0.125951382246341,0.224750017606573,0.181665499595621,0.137487664257121
"WDR83OS",0.106780614551181,0.0746381729550002,0.231604206254079,0.0481582610112998,-0.0893993343772872,0.251722427290242,0.0612609282087827,0.052470353838797,0.140572952917218,0.172308044248014,0.105011662689733
"DHPS",0.224098240092558,0.16794870303966,-0.096924110938235,-0.29662717040968,-0.113923936914405,0.09599244765017,0.0884856990698013,-0.117348627676015,-0.160376683607645,0.0835176788909487,-0.0125157760802842
"FBXW9",0.293593806480391,0.333420252465859,0.540747908503914,0.868381462200197,0.0742344480214168,0.973937687992471,0.72728651422469,0.758133663421234,0.878928030497522,0.511093479682962,0.595975725349066
"TNPO2",0.136459700835928,0.121645600105633,-0.0180901517889586,0.175270321074815,0.104588007163912,-0.367383837569286,-0.0860691095894362,0.108297092266001,0.167381066125402,0.0450598404723809,0.0387158529096392
"TRIR",-0.0719053071039755,-0.320945483108183,0.302053191412004,-0.219692204886073,-0.234961720877553,0.174258002082649,0.0434389282608288,-0.0566262165855086,-0.261167112850779,0.0827071001185309,-0.0562840823538059
"GET3",-0.107284942343248,-0.23329013787271,-0.0376485280203238,-0.380339869931998,-0.45804398826904,0.183350836123924,0.266270142662493,-0.267245283993629,-0.105264469354548,-0.00933933989636291,-0.114883558089544
"HOOK2",-0.081858615845253,0.200138565964051,-0.50973789105331,0.0513840741847513,0.305371742068439,-0.480243007900139,-0.033645392067939,0.180534294125368,0.0170487362940383,-0.182474846833308,-0.0533482341063301
"JUNB",1.10017961474059,-0.419486321542171,1.01549672756295,0.867306076114887,0.985480135699627,-0.716396362581622,0.537397310195007,0.721203762088599,0.587042818447131,0.651439563938684,0.532966332466368
"PRDX2",0.110918030950784,-0.0315057379122323,0.0220782699481687,0.035072820254825,-0.116974591212977,0.224865924585595,0.144268065255559,-0.0811975413869941,-0.148608084189396,0.19490973873425,0.0353826895027582
"RNASEH2A",0.640800639054502,0.564961994806159,0.498670888096721,-0.803274695304261,-1.02062962582041,-0.337482450496417,0.23027876742937,-0.21631733803527,-0.42440604824893,0.375665056052904,-0.0491732812465634
"MAST1",-0.0307604621622692,0.443370104936866,0.141511418203888,-0.213497417157676,-0.102648107967268,-0.236014106428899,0.00412624045961222,-0.184640921530011,-0.715108626769942,-0.622650215221391,-0.151631209363709
"DNASE2",1.01247310086956,0.828882107368319,0.236670339591879,0.0583078271560402,0.516169576945316,3.30898733683154,0.00658253734643079,0.0432986375416804,0.775352578520136,0.430758459725406,0.72174825018963
"GCDH",-0.389675240880581,-0.0742042049354849,-0.541842645895508,0.759782216292123,-0.018401050520007,0.385658665993915,0.0920140307004407,0.131145867618214,0.359305756944793,-0.0871882416111878,0.0616595153706717
"SYCE2",0.131874840875297,-0.0559972202118378,0.305132431586575,0.665311197414202,0.270341576685333,-0.152992765266299,-0.048092316618361,0.00383505767606491,0.244713358114872,-0.0017806318595727,0.136234552839627
"FARSA",0.0772818059383343,-0.211339009448695,-0.0472138001595853,-0.358795981941248,-0.13673498269731,-0.312120324486274,-0.238549599588158,-0.344049417193272,0.234793062096158,0.0962744944774744,-0.124045375300258
"CALR",0.119284941331764,0.368323363544384,0.290247746310176,0.209867491150662,0.129901683389056,0.126840016926399,0.302717018273586,-0.0518371439115042,0.249942494176111,0.0999730956389945,0.184526070682963
"RAD23A",0.0369296534369115,0.0747949520362166,-0.0351051542066805,0.203938334441914,0.0730633309990703,0.0091726161015181,0.149107500069675,0.220313178154023,0.109322347805453,0.266236131547446,0.110777289038555
"GADD45GIP1",0.141280093818928,0.216267436327919,0.176069191862634,0.311447052109879,0.0975278508585559,0.122464175146291,0.224395320592967,0.180999450746076,0.408793175813414,0.480226939657955,0.235947068693462
"TRMT1",-0.28555914822009,0.200762819956308,0.655749111461659,0.855007547807447,-0.4988281146993,0.543673420384816,0.10165030511104,0.152858206577826,0.427234477080213,0.331938649850466,0.248448727531039
"NACC1",-0.33207705258721,-0.126361817832606,0.425396873675093,-0.537737886908349,0.286438778140584,0.524193693990093,0.134027098283909,-0.181682622526694,0.00847761415605806,0.325704778261584,0.0526379456652462
"STX10",-0.172749592063535,0.00156928854192586,-0.865443469071124,0.0759022663196052,-0.382508505356669,-0.759570577800816,0.0750258615538364,-0.309278955916134,0.248494294606958,0.24063542550533,-0.184792396368062
"IER2",0.85601359743915,0.23099321622506,0.620979262749716,0.526236054242163,0.522088176802069,0.0197918498549674,0.496591680983608,0.446578921999412,0.297445088546226,0.541099177457464,0.455781702629984
"CACNA1A",0.277201933305732,0.460413862916105,0.0753703387180883,0.938464865839595,0.92215658768551,0.0239925924813594,0.265032945024017,0.0244852963535016,0.202114920037517,0.206283787259349,0.339551712962078
"CCDC130",0.191894859529874,-0.303124588807685,0.0537118423487647,-0.344110280608745,-0.0191637304156071,-0.218825086117387,-0.250959226436385,0.0858484756928629,0.173212200838554,-0.19656030351921,-0.0828075837494963
